Hotel_ID,Hotel_Name,Raw_Hotel_Name,Location,City,State,Landmark,Address
161642,Flagship Hotel Sai Anant,Flagship Hotel Sai Anant,Bilaspur,Bilaspur,Chhattisgarh,,"Bilaspur, Chhattisgarh"
161653,Flagship Tasya Heritage,Flagship Tasya Heritage,Amravati,Amravati,Maharashtra,,"Amravati, Maharashtra"
162028,OYO The Green Orchid,OYO The Green Orchid,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
162029,OYO Hc Plaza,OYO Hc Plaza,Kharar,Kharar,Punjab,,"Kharar, Punjab"
162103,Flagship Arunachala Guest House,Flagship Arunachala Guest House,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
162106,OYO 84266 Mahaveer Residency,OYO 84266 Mahaveer Residency,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
162221,OYO Home Unity Home Stay,OYO Home Unity Home Stay,Vadodara,Vadodara,Gujarat,,"Vadodara, Gujarat"
162310,OYO Home Mahavir Home Stay,OYO Home Mahavir Home Stay,Vadodara,Vadodara,Gujarat,,"Vadodara, Gujarat"
162311,Townhouse OAK Pavana Valley Resort,Townhouse OAK Pavana Valley Resort,Lonavala,Lonavala,Maharashtra,,"Lonavala, Maharashtra"
162485,Super OYO Flagship Hotel Prime Rose,Super OYO Flagship Hotel Prime Rose,Kurukshetra,Kurukshetra,Haryana,,"Kurukshetra, Haryana"
162717,OYO Townhouse 685 One Hotel,OYO Townhouse 685 One Hotel,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
162751,Flagship Kelambakkam,Flagship Kelambakkam,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
162815,OYO Hotel Saini,OYO Hotel Saini,Zirakpur,Zirakpur,Punjab,,"Zirakpur, Punjab"
162889,OYO Flagship 84379 York Inn,OYO Flagship 84379 York Inn,Alibag,Alibag,Maharashtra,,"Alibag, Maharashtra"
162933,OYO Townhouse 687 Hotel 77,OYO Townhouse 687 Hotel 77,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
162992,OYO Hotel The Grand Celebration,OYO Hotel The Grand Celebration,Patna,Patna,Bihar,,"Patna, Bihar"
162999,OYO Hotel Hometown,OYO Hotel Hometown,Bulandshahr,Bulandshahr,Uttar Pradesh,,"Bulandshahr, Uttar Pradesh"
163008,OYO Shubham Hotel,OYO Shubham Hotel,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
163009,Flagship Hotel Kashish,Flagship Hotel Kashish,Wardha,Wardha,Maharashtra,,"Wardha, Maharashtra"
163100,SPOT ON Hotel Amaira,SPOT ON Hotel Amaira,Bilaspur,Bilaspur,Chhattisgarh,,"Bilaspur, Chhattisgarh"
163129,Collection O Limewood Stay,Collection O Limewood Stay,Manesar,Manesar,Haryana,,"Manesar, Haryana"
163172,OYO Tripureswari Guest House,OYO Tripureswari Guest House,Puri,Puri,Odisha,,"Puri, Odisha"
163324,OYO Hotel Sai Sanket,OYO Hotel Sai Sanket,Shirdi,Shirdi,Maharashtra,,"Shirdi, Maharashtra"
163325,Collection O 84540 Hotel Sindhu,Collection O 84540 Hotel Sindhu,Khammam,Khammam,Telangana,,"Khammam, Telangana"
163336,Collection O Hotel Tashi Tenka,Collection O Hotel Tashi Tenka,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
163399,SPOT ON Dehra Sabri Hotel,SPOT ON Dehra Sabri Hotel,Roorkee,Roorkee,Uttarakhand,,"Roorkee, Uttarakhand"
163400,SPOT ON Venkata Sai Residency,SPOT ON Venkata Sai Residency,Tirupati,Tirupati,Andhra Pradesh,,"Tirupati, Andhra Pradesh"
163422,Capital O 84569 Yashaswi,Capital O 84569 Yashaswi,Mysore,Mysore,Karnataka,,"Mysore, Karnataka"
163517,Collection O The Transit,Collection O The Transit,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
163522,OYO Hotel City Luxury 45,OYO Hotel City Luxury 45,Chandigarh,Chandigarh,Chandigarh,,Chandigarh
163633,OYO Jp Palace,OYO Jp Palace,Keonjhar,Keonjhar,Odisha,,"Keonjhar, Odisha"
163853,Flagship Lake View Resort,Flagship Lake View Resort,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
163932,OYO Home Homestay Manzoor Dedard,OYO Home Homestay Manzoor Dedard,Pahalgam,Pahalgam,Jammu and Kashmir,,"Pahalgam, Jammu and Kashmir"
163938,POP HOME 84685 Hills Heaven Homestay,POP HOME 84685 Hills Heaven Homestay,Pahalgam,Pahalgam,Jammu and Kashmir,,"Pahalgam, Jammu and Kashmir"
163944,OYO Home Homestay Rashid Wani,OYO Home Homestay Rashid Wani,Pahalgam,Pahalgam,Jammu and Kashmir,,"Pahalgam, Jammu and Kashmir"
164014,Super OYO Ambika Guest House,Super OYO Ambika Guest House,Pushkar,Pushkar,Rajasthan,,"Pushkar, Rajasthan"
164070,Super OYO Townhouse 724 Hotel Tulip,Super OYO Townhouse 724 Hotel Tulip,Vadodara,Vadodara,Gujarat,,"Vadodara, Gujarat"
164272,Flagship Cozy Stay Kharghar,Flagship Cozy Stay Kharghar,Mumbai,Mumbai,Maharashtra,,"Mumbai, Maharashtra"
164280,OYO Hotel Delhi Heart,OYO Hotel Delhi Heart,Nainital,Nainital,Uttarakhand,,"Nainital, Uttarakhand"
164353,Super OYO Townhouse 726 Hotel All In One,Super OYO Townhouse 726 Hotel All In One Near City Centre Salt Lake,Kolkata,Kolkata,West Bengal,Near City Centre Salt Lake,"Near City Centre Salt Lake, Kolkata, West Bengal"
164354,Capital O Diamond 18,Capital O Diamond 18 Near Worlds Of Wonder,Noida,Noida,Uttar Pradesh,Near Worlds Of Wonder,"Near Worlds Of Wonder, Noida, Uttar Pradesh"
164363,Flagship Hotel Creation Premium,Flagship Hotel Creation Premium,Jamshedpur,Jamshedpur,Jharkhand,,"Jamshedpur, Jharkhand"
166037,OYO Sea Iqra,OYO Sea Iqra,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
166521,OYO Hotel Gulfam Palace,OYO Hotel Gulfam Palace,Pahalgam,Pahalgam,Jammu and Kashmir,,"Pahalgam, Jammu and Kashmir"
166860,Flagship I Plaza,Flagship I Plaza,Madurai,Madurai,Tamil Nadu,,"Madurai, Tamil Nadu"
166866,OYO Shanti Stay,OYO Shanti Stay,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
166873,OYO Sai Krishna Residency,OYO Sai Krishna Residency,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
166889,OYO Townhouse 948 Hotel Classic Holidays,OYO Townhouse 948 Hotel Classic Holidays,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
167148,OYO Hotel Stadium Plaza,OYO Hotel Stadium Plaza,Surat,Surat,Gujarat,,"Surat, Gujarat"
167163,Collection O Hotel Twilight Classic,Collection O Hotel Twilight Classic,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
167167,Super OYO Flagship Orphic Inn,Super OYO Flagship Orphic Inn Near Munshi Pulia Metro Station,Lucknow,Lucknow,Uttar Pradesh,Near Munshi Pulia Metro Station,"Near Munshi Pulia Metro Station, Lucknow, Uttar Pradesh"
167393,OYO Flagship 84977 Hotel Mirage,OYO Flagship 84977 Hotel Mirage Near Delhi Airport,Delhi_Transit,Delhi (Transit),Delhi,Near Delhi Airport,"Near Delhi Airport, Delhi (Transit), Delhi"
167603,Flagship ECR,Flagship ECR,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
167617,Townhouse OAK Avinash Residence,Townhouse OAK Avinash Residence,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
167798,OYO Townhouse 801 The Circle,OYO Townhouse 801 The Circle,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
167803,Collection O Royal Orchid,Collection O Royal Orchid,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
168083,Capital O Hotel Kpr Inn,Capital O Hotel Kpr Inn Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
168085,OYO Home Bankey Bihari Hotel,OYO Home Bankey Bihari Hotel,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
168266,Collection O Hotel Sankalp,Collection O Hotel Sankalp,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
168277,Collection O The Eternity,Collection O The Eternity,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
168339,OYO Hotel Shree Ram,OYO Hotel Shree Ram,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
168354,OYO Flagship 85221 Klv Residency,OYO Flagship 85221 Klv Residency,Pondicherry,Pondicherry,Puducherry,,"Pondicherry, Puducherry"
168575,Super OYO Corinthia Boutique Rooms,Super OYO Corinthia Boutique Rooms Near Candolim Beach,Goa,Goa,Goa,Near Candolim Beach,"Near Candolim Beach, Goa"
168641,OYO Oxy The Delight,OYO Oxy The Delight,Ranchi,Ranchi,Jharkhand,,"Ranchi, Jharkhand"
168652,Capital O Kabita Guest House,Capital O Kabita Guest House Near Acropolis Mall,Kolkata,Kolkata,West Bengal,Near Acropolis Mall,"Near Acropolis Mall, Kolkata, West Bengal"
168724,Super OYO Collection O 85404 Valleyton Park,Super OYO Collection O 85404 Valleyton Park,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
168758,Super OYO Capital O De Alphabet Kakinada,Super OYO Capital O De Alphabet Kakinada,Kakinada,Kakinada,Andhra Pradesh,,"Kakinada, Andhra Pradesh"
168780,Collection O Inn14 Omr | Mappillai Vilas,Collection O Inn14 Omr | Mappillai Vilas,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
168979,OYO Home Rupuz Lavish Homestay,OYO Home Rupuz Lavish Homestay,Sibsagar,Sibsagar,Assam,,"Sibsagar, Assam"
168983,OYO Shri Veni Madhav Hotel,OYO Shri Veni Madhav Hotel,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
169046,OYO SSD Plaza,OYO SSD Plaza,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
169049,Capital O Hotel Rourkela Palace,Capital O Hotel Rourkela Palace,Rourkela,Rourkela,Odisha,,"Rourkela, Odisha"
169601,OYO Hotel Rudra Palace,OYO Hotel Rudra Palace Near Phoenix United Lucknow,Lucknow,Lucknow,Uttar Pradesh,Near Phoenix United Lucknow,"Near Phoenix United Lucknow, Uttar Pradesh"
169604,OYO Flagship 85554 Hotel Premium Hari,OYO Flagship 85554 Hotel Premium Hari,Jamshedpur,Jamshedpur,Jharkhand,,"Jamshedpur, Jharkhand"
169621,OYO Flagship 85570 Hotel Krishna,OYO Flagship 85570 Hotel Krishna,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
169694,Capital O Hotel City Inn,Capital O Hotel City Inn,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
169729,Super OYO Capital O 85641 Hotel The Grand White,Super OYO Capital O 85641 Hotel The Grand White,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
169829,Capital O Hotel Shree,Capital O Hotel Shree,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
169838,OYO Green City Hotel Rohtak,OYO Green City Hotel Rohtak,Rohtak,Rohtak,Haryana,,"Rohtak, Haryana"
169842,OYO Assam Inn,OYO Assam Inn,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
169856,Flagship Hotel ACS Inn,Flagship Hotel ACS Inn,Coimbatore,Coimbatore,Tamil Nadu,,"Coimbatore, Tamil Nadu"
169955,Super OYO Capital O Hotel Dayal,Super OYO Capital O Hotel Dayal,Chandigarh,Chandigarh,Chandigarh,,Chandigarh
170040,OYO Divyata Pride Jankipuram,OYO Divyata Pride Jankipuram,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
170059,OYO Townhouse 850 The Redfox Hotels,OYO Townhouse 850 The Redfox Hotels Near US CONSULATE,Chennai,Chennai,Tamil Nadu,Near US CONSULATE,"Near US CONSULATE, Chennai, Tamil Nadu"
170064,Collection O Lasso Residency,Collection O Lasso Residency,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
170066,Collection O Hotel Valley View,Collection O Hotel Valley View,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
170081,OYO Flagship 85830 Ann's Cottage,OYO Flagship 85830 Ann's Cottage,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
170150,Super OYO Capital O 85839 Hotel A-one,Super OYO Capital O 85839 Hotel A-one,Manesar,Manesar,Haryana,,"Manesar, Haryana"
170158,OYO The Bliss Resort & Banquet,OYO The Bliss Resort & Banquet,Bareilly,Bareilly,Uttar Pradesh,,"Bareilly, Uttar Pradesh"
170356,OYO Home S Franso,OYO Home S Franso,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
170471,Townhouse OAK Pratham Inn,Townhouse OAK Pratham Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
170521,Collection O Hotel Bharat Palace,Collection O Hotel Bharat Palace,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
170524,OYO Townhouse 053 Patrakar Puram,OYO Townhouse 053 Patrakar Puram Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
170585,Flagship T.Nagar,Flagship T.Nagar,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
170665,Flagship Airport Inn,Flagship Airport Inn,Coimbatore,Coimbatore,Tamil Nadu,,"Coimbatore, Tamil Nadu"
170754,Capital O Tourist Homes,Capital O Tourist Homes,Shimla,Shimla,Himachal Pradesh,,"Shimla, Himachal Pradesh"
170765,Super OYO Townhouse 834 Jp Paradise,Super OYO Townhouse 834 Jp Paradise Near PVR Cinemas Skywalk,Chennai,Chennai,Tamil Nadu,Near PVR Cinemas Skywalk,"Near PVR Cinemas Skywalk, Chennai, Tamil Nadu"
170849,Super OYO Shri Krishna Homestay,Super OYO Shri Krishna Homestay,Palwal,Palwal,Haryana,,"Palwal, Haryana"
170865,OYO Home 86125 Matra Hotel,OYO Home 86125 Matra Hotel,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
171030,OYO Hotel Haveli Inn,OYO Hotel Haveli Inn,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
171044,OYO Hotel Rajyog,OYO Hotel Rajyog,Pune,Pune,Maharashtra,,"Pune, Maharashtra"
171101,OYO Glaxy Hotel,OYO Glaxy Hotel,Rewari,Rewari,Haryana,,"Rewari, Haryana"
171127,Flagship Oxy Lake View,Flagship Oxy Lake View,Ranchi,Ranchi,Jharkhand,,"Ranchi, Jharkhand"
171325,Super OYO Hotel Waypoint,Super OYO Hotel Waypoint,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
171348,OYO Kirti Inn,OYO Kirti Inn,Puri,Puri,Odisha,,"Puri, Odisha"
171435,Super OYO Hotel Aroma Classic,Super OYO Hotel Aroma Classic Near Nampally Railway station,Hyderabad,Hyderabad,Telangana,Near Nampally Railway station,"Near Nampally Railway station, Hyderabad, Telangana"
171445,OYO Yash Hotel,OYO Yash Hotel,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
171471,Super OYO Hotel Grey Orchid,Super OYO Hotel Grey Orchid,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
171542,OYO Hotel Crossing Republik,OYO Hotel Crossing Republik,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
171559,Super OYO Townhouse OAK Hotel Devanshi Inn,Super OYO Townhouse OAK Hotel Devanshi Inn,Mumbai,Mumbai,Maharashtra,,"Mumbai, Maharashtra"
171567,OYO Townhouse 851 Hotel Saurabh Inn,OYO Townhouse 851 Hotel Saurabh Inn,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
171577,SPOT ON Dream Palace Guest House,SPOT ON Dream Palace Guest House Near Marina Beach,Chennai,Chennai,Tamil Nadu,Near Marina Beach,"Near Marina Beach, Chennai, Tamil Nadu"
171578,Collection O  G SILVER - HOTEL SADHA SIVA,Collection O  G SILVER - HOTEL SADHA SIVA,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
171591,Townhouse 86392 Parker Plaza,Townhouse 86392 Parker Plaza,Sonipat,Sonipat,Haryana,,"Sonipat, Haryana"
171705,Capital O Penthouse,Capital O Penthouse,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
171791,OYO Townhouse 858 Hotel N Y,OYO Townhouse 858 Hotel N Y,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
171865,Collection O 86466 Hotel Pearl Grand,Collection O 86466 Hotel Pearl Grand,Zirakpur,Zirakpur,Punjab,,"Zirakpur, Punjab"
171868,OYO Mahadev Hotel,OYO Mahadev Hotel,Jodhpur,Jodhpur,Rajasthan,,"Jodhpur, Rajasthan"
172001,Collection O Hotel Greenleaf,Collection O Hotel Greenleaf,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
172007,OYO Galaxy Stays,OYO Galaxy Stays,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
